"","lbp_1","lbp_2","lbp_3","lbp_4","lbp_5","lbp_6","lbp_7","lbp_8","lbp_9","lbp_10","lbp_11","lbp_12","lbp_13","lbp_14","lbp_15","lbp_16","lbp_17","lbp_18","lbp_19","lbp_20","lbp_21","lbp_22","lbp_23","lbp_24","lbp_25","lbp_26"
"11",0.0236859399684044,0.0116385466034755,0.0129605055292259,0.0102641390205371,0.00931816745655608,0.00868372827804107,0.00858009478672986,0.0117345971563981,0.0157232227488152,0.021106477093207,0.0293535545023697,0.0463039494470774,0.0572846761453396,0.0729567140600316,0.0339071090047393,0.0429870458135861,0.021745971563981,0.0329990521327014,0.0175797788309637,0.0158268562401264,0.0153769352290679,0.0169864139020537,0.0167766192733017,0.0126571879936809,0.216266034755134,0.217296682464455
"12",0.0431180811808118,0.025719557195572,0.0212730627306273,0.0161992619926199,0.0129520295202952,0.0116789667896679,0.0116974169741697,0.0135608856088561,0.0148154981549816,0.0202583025830258,0.028210332103321,0.0427859778597786,0.0528044280442804,0.0495756457564576,0.0287084870848708,0.0232841328413284,0.0161808118081181,0.0160516605166052,0.0128966789667897,0.0133763837638376,0.0133025830258303,0.0177306273062731,0.0209963099630996,0.0234132841328413,0.0470479704797048,0.402361623616236
"13",0.0461166666666667,0.02125,0.0224666666666667,0.0202166666666667,0.0179833333333333,0.0161666666666667,0.0147666666666667,0.0170333333333333,0.0190333333333333,0.0226833333333333,0.0273833333333333,0.0402,0.0568166666666667,0.0447833333333333,0.0269166666666667,0.0254166666666667,0.0194833333333333,0.0177166666666667,0.0151666666666667,0.0152166666666667,0.01625,0.0177,0.0209333333333333,0.0214166666666667,0.0542166666666667,0.362666666666667
"14",0.0291127344183861,0.0103592635311205,0.0118900138123514,0.0124631551967192,0.0126874279123414,0.014079342702949,0.0153787004998078,0.01959716348413,0.0250758255371866,0.0359726316089253,0.0553312828399334,0.0931657339769604,0.116550614436043,0.0984664018112692,0.0567018383242912,0.0387635809588905,0.0278062568527774,0.0228330983809646,0.0177709427997779,0.015681290671679,0.014641804434192,0.0135880786592051,0.0116942201717288,0.00886055220926424,0.0288920215871388,0.192636023181967
"15",0.0664233752469047,0.031306707777296,0.0241364359011418,0.0179216649804885,0.0137222784281608,0.0108838785309374,0.00981596569831864,0.00984406866759808,0.00974771563006857,0.0107594225241284,0.0132284691108221,0.0189293571646513,0.0255215108156285,0.0198166080519022,0.0121003356297474,0.0101090395208042,0.0085673909203321,0.00835862600568483,0.00831044948692007,0.00916558269499446,0.0108437314319667,0.0155690449808097,0.023381670440494,0.034630887572064,0.0663952722776252,0.510510510510511
"16",0.0530364923747277,0.0269808086633346,0.021482122260669,0.0149942329873126,0.0112416698705626,0.00969979495066,0.00876666025887479,0.0097798923490965,0.0115500448545431,0.0136846405228758,0.0177095347943099,0.0260356593617839,0.03234733435858,0.0330922401640395,0.019011117518903,0.0203046905036524,0.013292163270537,0.0149301550685634,0.0116181276432141,0.0117903370498526,0.0125272331154684,0.0160354991669871,0.0225514225297962,0.0294117647058824,0.0741942201717288,0.463932141484045
"17",0.0405703703703704,0.0146604938271605,0.0165938271604938,0.0147506172839506,0.0141271604938272,0.0142481481481481,0.0146962962962963,0.017920987654321,0.0218716049382716,0.0280864197530864,0.035820987654321,0.0493679012345679,0.0571703703703704,0.0519172839506173,0.0325703703703704,0.0307518518518519,0.0221246913580247,0.0233802469135802,0.0179691358024691,0.0178098765432099,0.0182024691358025,0.0191987654320988,0.020241975308642,0.0182246913580247,0.0927987654320988,0.294924691358025
"18",0.0222070037165193,0.0119144880174292,0.011393854927592,0.00952758554402153,0.00814991029091375,0.00793765218505703,0.00778947199794951,0.0097959118287838,0.012146770472895,0.0155949634755863,0.0205610021786492,0.0395240612584903,0.0635332564398308,0.0590197680379341,0.0244377162629758,0.0285066641035499,0.0146498141740356,0.0214901320005126,0.0119385172369601,0.0119585415865693,0.0118864539279764,0.0143094002306805,0.0151303985646546,0.0126593938228886,0.302367679097783,0.231569588619762
"19",0.0339935974389756,0.0201380552220888,0.0128151260504202,0.00891356542617047,0.00722622382286248,0.00619914632519675,0.00597572362278245,0.00767306922769108,0.0101073762838469,0.0140489529144991,0.0179805255435508,0.0270574896625317,0.033063225290116,0.0399426437241563,0.0187174869947979,0.0253001200480192,0.0116013071895425,0.0225390156062425,0.0106976123782846,0.010484193677471,0.0104575163398693,0.0136921435240763,0.0164632519674536,0.020188075230092,0.286461251167134,0.308263305322129
"20",0.0280821478918365,0.0156510316544919,0.013336216839677,0.00872260668973472,0.00554273997180572,0.00415705497885429,0.00380863129565552,0.00869457260028194,0.0132080610021786,0.0176294373958734,0.0200363642188902,0.0196078431372549,0.0186346597462514,0.0728245546584647,0.0135364603357683,0.0688557285659362,0.01885092272203,0.0560281302063309,0.0217945021145713,0.0173691208509548,0.0146618287838011,0.0169085608099449,0.0188389081122645,0.0202406125849032,0.210636133538383,0.272343169293861
"21",0.032069502657738,0.013738337267749,0.0122087327969681,0.0104824075412311,0.00922178863355334,0.00863564098858217,0.00858746446981741,0.0106911724558783,0.0135376017728959,0.0184716802363861,0.0266817619758796,0.0463739140209728,0.0616257969199146,0.0705826147002618,0.0294960736137207,0.0352933147050794,0.0146055146055146,0.0260273642626584,0.0114057908175555,0.0109320550497021,0.0109561433090845,0.0138547638547639,0.0163800163800164,0.0156372950490598,0.201361789597084,0.271141462317933
"22",0.0405933615276176,0.0253508266051519,0.0169165705497885,0.012627354863514,0.00925124951941561,0.00787757913622966,0.00716871716006664,0.00909105472254261,0.0110454312443932,0.0133682557990516,0.0195357554786621,0.0337330193515315,0.0466607394591824,0.0599849416890939,0.0243215750352429,0.0334727028066128,0.0151023644752018,0.0182021337946943,0.0107130270408817,0.0098439702678457,0.0104406958861976,0.014069108035371,0.0199923106497501,0.0273893053953608,0.113646193771626,0.389601755734974
"23",0.0406459185939532,0.0179816630183053,0.0186351955838964,0.0193775578185971,0.0183179467656483,0.0178991783255607,0.0176517242473272,0.0193077630785825,0.0223406617810349,0.027131118936582,0.0328860124996034,0.0474033184226389,0.0600615462707401,0.0560578661844485,0.0322895847212969,0.0291932362551949,0.0220614828209765,0.0207544176897941,0.0188699597094001,0.0197201865423051,0.0203166143206117,0.0217125091209035,0.0208305574061737,0.0155325021414295,0.0476634624536024,0.315358015291393
"24",0.0444550190342617,0.0199358845922661,0.0213439747100336,0.0197939624657717,0.0179740199024912,0.0165659297847236,0.0163516552015851,0.0176957412230905,0.0201251140942586,0.0226685812239809,0.0252565729424074,0.0294279703466239,0.0326949620427881,0.0390369331463301,0.0287322736481222,0.0287684498764443,0.0206705403058839,0.0218142656782208,0.0163739174959371,0.0176539994211803,0.018708675616109,0.02230681894076,0.0237288229924976,0.020692802600236,0.0826877267971237,0.354535385916873
"25",0.0457516339869281,0.0218855218855219,0.0195484254307784,0.0157258863141216,0.0130520895226778,0.0133887898593781,0.0139235492176669,0.0146959794018618,0.0175282234105764,0.0209546444840562,0.0277282630223807,0.0419092889681125,0.0630619924737572,0.0620320855614973,0.0353535353535354,0.0271736977619331,0.0180629827688651,0.0152703505644682,0.0121212121212121,0.0124579124579125,0.0129332541097247,0.0161021984551396,0.0183006535947712,0.0181025945731828,0.0407011289364231,0.382234105763518
"26",0.0245735707591378,0.0118492268041237,0.0135186269915651,0.011910145267104,0.0102167291471415,0.0100708762886598,0.00990335051546392,0.0138261480787254,0.0178157216494845,0.0230904404873477,0.0279123711340206,0.0417894798500469,0.0534541940018744,0.0660391283973758,0.0328438378631678,0.0350585754451734,0.02356080131209,0.0283962043111528,0.0186070759137769,0.0202079428303655,0.0196503045923149,0.0232644095595127,0.0237089971883786,0.0169435332708529,0.145648430178069,0.276139878163074
"27",0.0339052287581699,0.015677730787304,0.0176481267888419,0.0160541885599556,0.0151410782177795,0.0151677773505917,0.0155602546029305,0.0191325985731983,0.0225287282669059,0.028039429279337,0.037183882267504,0.0558118672305523,0.0763728694092016,0.0612611602375155,0.035063971122218,0.029160792857448,0.0203687684224016,0.0199736212567816,0.0154854970310564,0.0157177794865223,0.0160702080396429,0.0183316245888334,0.0203794480755265,0.0185719167841429,0.0561509462172669,0.305240505788372
"28",0.0538442881397041,0.0327916565607567,0.0195488721804511,0.0144716630285391,0.0123858032177217,0.0112539413048751,0.011092246745897,0.0114156358638532,0.0128223785269626,0.0156358638531813,0.020745411916889,0.027261702643706,0.0320802005012531,0.0330665373110195,0.0237367612579837,0.0197429056512248,0.0148273910582909,0.013970409895707,0.0108173659956342,0.0109467216428167,0.0112539413048751,0.013889562616218,0.0193548387096774,0.0281186838062899,0.045128951410785,0.479796264855688
"29",0.0480841121495327,0.0250623052959502,0.024018691588785,0.0185981308411215,0.0159657320872274,0.0151713395638629,0.0138317757009346,0.0150155763239875,0.0167133956386293,0.0219158878504673,0.0261059190031153,0.0391744548286604,0.0514018691588785,0.0438785046728972,0.0279906542056075,0.0217445482866044,0.0188006230529595,0.016993769470405,0.0154205607476636,0.0169470404984424,0.018816199376947,0.0209034267912773,0.023006230529595,0.0225389408099688,0.0492367601246106,0.372663551401869
"30",0.0270044709388972,0.0187382016890214,0.0117635370094386,0.00880278191753602,0.00910084451068058,0.0096969696969697,0.00997516145057129,0.0150223546944858,0.0195330352707402,0.0290114257327372,0.0426229508196721,0.0727670144063587,0.09424739195231,0.10046696472926,0.0467163437655241,0.0392250372578241,0.0197118728266269,0.0193343268753105,0.0117635370094386,0.0104719324391456,0.0102732240437158,0.0119225037257824,0.0137903626428217,0.0179234972677596,0.04675608544461,0.283358171882762
"31",0.0387431116237345,0.017501281558375,0.0160435089068307,0.0141692297834166,0.0135444700756119,0.0143574586697424,0.0163318595412021,0.0206891580161476,0.0259155132641292,0.0337610534409842,0.040629405356914,0.0484348968345508,0.0554954825067282,0.0559320133282071,0.0330081378956811,0.0361359413046264,0.0222630718954248,0.0256632064590542,0.0179618415993849,0.0169446046392413,0.0161556452646418,0.0167243367935409,0.0172249455337691,0.0162357426630783,0.0769735998974753,0.293160483147507
"32",0.0391556761532151,0.0206821480406386,0.0182684419763993,0.0142298226793715,0.0123209440272607,0.0121000820344545,0.0127468921562441,0.0135987884142109,0.0168170631665299,0.0215813718684925,0.031662144254433,0.0571401527102922,0.083328074714457,0.073846784880419,0.0382406764687323,0.0285543004985171,0.0184419763993185,0.0178424938474159,0.0135514608443238,0.0132990471382596,0.0134410298479207,0.0149239603710481,0.0161387013314823,0.0185366315390926,0.0385246418880545,0.341026692749416
"33",0.04375,0.025952380952381,0.0149206349206349,0.0120039682539683,0.00958333333333333,0.010218253968254,0.00902777777777778,0.012202380952381,0.0153769841269841,0.0186904761904762,0.0250793650793651,0.0406349206349206,0.0541666666666667,0.0623809523809524,0.0347023809523809,0.0320436507936508,0.0174206349206349,0.0179166666666667,0.0125198412698413,0.0116269841269841,0.0106746031746032,0.0123809523809524,0.0170238095238095,0.0210912698412698,0.0490079365079365,0.409603174603175
"34",0.0341977148534526,0.020347739692002,0.0199701937406855,0.0132737208147044,0.012220566318927,0.0111475409836066,0.00983606557377049,0.0123199205166418,0.0166716343765524,0.0202086438152012,0.028455042225534,0.0456433184302037,0.0839741679085941,0.07324391455539,0.0297267759562842,0.0382911077993045,0.0173869846000994,0.0254346746150025,0.0151813214108296,0.0144659711872827,0.0126974664679583,0.015598609041232,0.0190362642821659,0.0207451564828614,0.07324391455539,0.316681569796324
"35",0.0278826835533176,0.0154497596704051,0.0134279392690929,0.00834159863686071,0.00554729025202818,0.0043361053889779,0.00363991251494113,0.00660270593321635,0.00901553877063147,0.0122135754431474,0.0142799013249917,0.019302662699321,0.0192581572187889,0.0656424048218509,0.013211769792223,0.0492866407263294,0.0130941481651026,0.0444419012741283,0.0144579232471199,0.0128938735027085,0.0124074921797513,0.0158439510694031,0.0179388876173037,0.0175828437730475,0.313906691081102,0.24999364207421
"36",0.0475606852647378,0.0166409606128047,0.0187588634128668,0.01983748253196,0.0195435018891362,0.0194337767196315,0.0202287666269862,0.0222555768334972,0.0254997153356452,0.0287272915480565,0.0326090782050618,0.0360002070286217,0.0368883598157445,0.0363252419647016,0.0315180373686662,0.0283360074530304,0.0238186429273847,0.021922260752549,0.0196408053413384,0.0192226075254904,0.0194772527301899,0.0213736349050256,0.0202908752134983,0.0161647947828787,0.0519041457481497,0.346021427462347
"37",0.0358146515935364,0.0172287155904707,0.0160152008686211,0.0162068084562815,0.0147058823529412,0.0168295331161781,0.0178833748483107,0.0217953630963786,0.0273200485405889,0.0332119818611484,0.0426486555534266,0.0610589512678035,0.0687871239701092,0.0570032573289902,0.0354154691192438,0.0288369419429009,0.020741521364246,0.0190330203742735,0.0158395605799323,0.0151529667241489,0.0154723127035831,0.0152487705179792,0.0172606501884141,0.0164942198377722,0.0490196078431373,0.304975410359584
"38",0.0331452331452331,0.015998415998416,0.0147906147906148,0.0173250173250173,0.0141768141768142,0.0132462132462132,0.0137016137016137,0.0157212157212157,0.0196812196812197,0.0227106227106227,0.0339372339372339,0.059004059004059,0.0963864963864964,0.0843282843282843,0.0385506385506386,0.0383328383328383,0.0202554202554203,0.0232056232056232,0.0160974160974161,0.0147906147906148,0.0142362142362142,0.0141570141570142,0.0137016137016137,0.0162756162756163,0.0444510444510445,0.291792891792892
"39",0.0574267262791853,0.0317933432687531,0.0234674615002484,0.0179632389468455,0.0134128166915052,0.0123795330352707,0.010869349230005,0.0109687034277198,0.0113065076999503,0.0125384997516145,0.0153204172876304,0.0233084947839046,0.0329061102831595,0.0310581222056632,0.0157973174366617,0.0141480377545951,0.00953800298062593,0.0100943864878291,0.00991554893194238,0.0119225037257824,0.0131346249379036,0.0168306010928962,0.022354694485842,0.0293293591654247,0.0612617983109786,0.480953800298063
"40",0.0221646074848084,0.00805659573513914,0.0117457452294997,0.0112448707312151,0.0125204610175572,0.0132480884364419,0.0135636926250645,0.0177994035473238,0.024036089871516,0.0328772114716237,0.0451431710653183,0.0662595017602081,0.0802447474045339,0.0859606587887078,0.0470426822432002,0.0456490907460143,0.028316927147566,0.0306046370832119,0.0201686772652869,0.0181719061820302,0.0160212570352266,0.0150253940848039,0.0134313967307218,0.00924529676884095,0.138379263179138,0.173078626365002
"41",0.0488,0.0230888888888889,0.0227555555555556,0.0183777777777778,0.0154777777777778,0.0134666666666667,0.0127777777777778,0.0149444444444444,0.0175666666666667,0.0189222222222222,0.0247555555555556,0.0326111111111111,0.0428444444444444,0.0363333333333333,0.0242444444444444,0.0208777777777778,0.0160777777777778,0.0159666666666667,0.0140111111111111,0.0132,0.0149666666666667,0.0183111111111111,0.0210555555555556,0.0213555555555556,0.0533888888888889,0.423822222222222
"42",0.061005859375,0.03177734375,0.0217643229166667,0.014931640625,0.0105924479166667,0.00904296875,0.00807291666666667,0.00834635416666667,0.00997395833333333,0.0115266927083333,0.015322265625,0.0227897135416667,0.0283854166666667,0.0260384114583333,0.01595703125,0.0142122395833333,0.0104947916666667,0.011025390625,0.00950520833333333,0.010517578125,0.01216796875,0.0165364583333333,0.0229947916666667,0.0312369791666667,0.0646321614583333,0.501149088541667
"43",0.0342970690511674,0.0166318926974665,0.0159562841530055,0.0141281669150522,0.0145255837059116,0.014227521112767,0.0119622454048684,0.0155389965226031,0.0204073522106309,0.0251763537009439,0.0395429706905117,0.0737406855439642,0.103864878291108,0.0830402384500745,0.0415300546448087,0.0279980129160457,0.0174267262791853,0.0150024838549429,0.0125782414307004,0.012856433184302,0.0133134624937904,0.0160357675111773,0.0168107302533532,0.0169895678092399,0.0397615499254843,0.286656731246895
"44",0.0500595238095238,0.0238293650793651,0.0228968253968254,0.0170833333333333,0.0163690476190476,0.0125198412698413,0.0134126984126984,0.0139880952380952,0.0160912698412698,0.0185714285714286,0.0222420634920635,0.0359325396825397,0.0585119047619048,0.045218253968254,0.0227777777777778,0.0214880952380952,0.016547619047619,0.0155753968253968,0.0142857142857143,0.0138492063492063,0.0156349206349206,0.0177579365079365,0.0206944444444444,0.0228571428571429,0.0547420634920635,0.397063492063492
"45",0.0430996208624806,0.0231151830463738,0.0166881536689374,0.0096767795433567,0.00567104289517649,0.00436504001159535,0.00392716287656289,0.00465416097706104,0.00557568637622342,0.00736991463684423,0.00871253442370334,0.0121377405844973,0.0155392983285909,0.0217542548078757,0.00796875357586946,0.0159550527512263,0.00727913523080092,0.0182901431873489,0.00960659714540725,0.0100719369578982,0.0110140593651544,0.0161259316331902,0.0218076544584894,0.0248056634143737,0.330060951886915,0.344727547354047
"46",0.038515406162465,0.0199504532995994,0.0175597120568658,0.0138437095268215,0.0110764736001928,0.00950649076835035,0.0095177856088672,0.012815879039788,0.0164904671546038,0.0212945393211048,0.0260383723381826,0.0383309237673564,0.0533417668142526,0.0553936628414807,0.0259404837203699,0.0293816451311707,0.0177291346646185,0.0233803198698834,0.0154136923586639,0.0150033131532183,0.0155040510827987,0.0199504532995994,0.0223336646486552,0.0210874672449625,0.111626908828047,0.338973223698081
"47",0.0319030370576762,0.0137722405763643,0.0156231341798352,0.0159017633244437,0.0159017633244437,0.0176929506826414,0.0201210046570871,0.0225092544680174,0.0252756438323449,0.0313059746049437,0.0434661465589301,0.0669107988695617,0.0945348883493213,0.0729809338056761,0.0441030131751781,0.0337141264976317,0.0256537833857421,0.0213947378895833,0.0191458026509573,0.0161405883055368,0.0163993153683875,0.0153644071169844,0.0151056800541337,0.0139314572304263,0.0419734904270987,0.249174063607053
"48",0.0228980265245257,0.0112665778285424,0.0115077098800685,0.00929310235421029,0.00662478583666476,0.00592042642299638,0.00558093787676883,0.0102290754489498,0.0144108128688369,0.0204962243797195,0.026359540579986,0.0392474141760264,0.0478551938574783,0.0690843327622311,0.0258169934640523,0.0490291262135922,0.0201408718827337,0.0446570213846056,0.0201503902531887,0.0190177041690463,0.0168379973348563,0.0189161748841932,0.0187384986357002,0.0157529031029888,0.227841233580811,0.222326924297227
"49",0.0297722222222222,0.015475,0.0173666666666667,0.0144638888888889,0.0137555555555556,0.0128777777777778,0.0123361111111111,0.013875,0.0163305555555556,0.0194277777777778,0.024025,0.0351444444444444,0.0420833333333333,0.0522027777777778,0.0270833333333333,0.0305166666666667,0.0178277777777778,0.0255055555555556,0.0152305555555556,0.0154694444444444,0.0162861111111111,0.0175277777777778,0.0192138888888889,0.0162722222222222,0.173297222222222,0.306633333333333
"50",0.0376781517571226,0.0170283531012493,0.0178667143112382,0.016011324748148,0.0148499883179176,0.0152485534833221,0.0163961462871593,0.0199420018966204,0.0237008837151771,0.0299130028449307,0.0377949725814653,0.0528304998556919,0.0691304407580984,0.0617226261321312,0.0439727326452358,0.0334519866411951,0.0261747364659639,0.0213644672283229,0.0172138920575583,0.0158120421654458,0.0154134770000412,0.0169184040901032,0.0171039430464122,0.0150423990874232,0.0405230824205275,0.306895177361499
"51",0.060601691657055,0.0302127386902473,0.0236888055875945,0.0170767653466615,0.0125232282455466,0.0103325643983083,0.00885076252723311,0.00880270408817122,0.00910306933230809,0.0105288030244778,0.013268134051006,0.0200724080481866,0.0273572664359862,0.0224272715622197,0.0126193451236704,0.0123750480584391,0.008510348583878,0.00972382417019095,0.00812988594130463,0.00902297193387159,0.0114859669357939,0.0158873189798795,0.0239931757016532,0.0331963667820069,0.0758282070998334,0.504381327694477
"52",0.0267084775086505,0.0196999551454569,0.00997613097526592,0.00607939254133026,0.00397283096245034,0.00282743816480841,0.00269127258746636,0.00403290401127771,0.00533448673587082,0.00733291682686146,0.00829809047802127,0.0122749263103934,0.0167884147122901,0.0384267268999103,0.00901095732410611,0.0263920927848263,0.00734092656670511,0.0266083557606049,0.00823000768935025,0.00788959374599513,0.00743704344482891,0.0108491926182238,0.0141211713443547,0.0193875752915545,0.453595572215814,0.244693547353582
"53",0.0351988017429194,0.0130799051646803,0.0138808791490452,0.0134323337178008,0.012879661668589,0.0128316032295271,0.0130038126361656,0.0176895104447008,0.0224392861719851,0.0279139433551198,0.0397963924131744,0.0616589773164168,0.0745826925541458,0.0792603806228374,0.0396722414455978,0.04094979495066,0.0231321286684608,0.0265322632320902,0.0171728822247853,0.0158913238498014,0.0140250544662309,0.0153226323209022,0.0161956939638601,0.0150583109060618,0.0697808535178777,0.268618640266564
"54",0.0607458669742407,0.0268526528258362,0.0238930539536076,0.0199001986415481,0.0160395040369089,0.0133121876201461,0.0116341471229014,0.0121147315135204,0.0125392477252339,0.0140530885556837,0.018186114315007,0.0305090990644624,0.0524918300653595,0.0361639753940792,0.0196198577470204,0.0154587978982443,0.013039856465462,0.0127795399205434,0.0125632769447648,0.0143294245802896,0.0169405997693195,0.0205970460079457,0.0240132000512623,0.0247460912469563,0.0576220684352172,0.419854543124439
"55",0.0487432718185313,0.0277377290785595,0.0192954632833526,0.0133722606689735,0.0119905805459439,0.0117943419197744,0.0112737088299372,0.0134763872869409,0.0162077085736255,0.0186426694860951,0.0224793348712034,0.0318186915288991,0.0417107202358067,0.0417147251057286,0.0251265538895297,0.026103742150455,0.0187427912341407,0.0198721645520953,0.0161035819556581,0.0162357426630783,0.0158552800205049,0.0175493399974369,0.021686370626682,0.0248341983852364,0.0595243816480841,0.408108259643727
"56",0.0366616989567809,0.0163735717834078,0.0157178340784898,0.0162146050670641,0.0170094386487829,0.0178241430700447,0.0199503229011426,0.021043219076006,0.0256333830104322,0.0329259811227024,0.0459215101838053,0.0666070541480378,0.0778340784898162,0.06374565325385,0.040695479384004,0.0328663686040735,0.0238648782911078,0.0206855439642325,0.016274217585693,0.0156780923994039,0.0157973174366617,0.015598609041232,0.0158171882762047,0.0132538499751615,0.0365424739195231,0.27946348733234
"57",0.047532973144764,0.0253853488002543,0.0168639758461783,0.0132488479262673,0.013228984586048,0.0144009216589862,0.0133084379469252,0.0161886222787224,0.0179763228984586,0.0225448911488956,0.0299539170506912,0.0490624503416495,0.0803869378674718,0.0669791832194502,0.0329532814238042,0.0262394724296838,0.0180160495788972,0.0169037025266169,0.0141029715556968,0.0123947242968378,0.0127324010805657,0.0160098522167488,0.0179564595582393,0.0194859367551247,0.0448315588749404,0.341311774988082
"58",0.0466444444444444,0.0238777777777778,0.0190777777777778,0.0156222222222222,0.0132777777777778,0.0124111111111111,0.0137,0.0169666666666667,0.0190666666666667,0.0232333333333333,0.0272444444444444,0.0370666666666667,0.0433444444444444,0.042,0.0300222222222222,0.0244222222222222,0.0192888888888889,0.0177444444444444,0.0142444444444444,0.0138444444444444,0.0139111111111111,0.0168666666666667,0.0192333333333333,0.0216222222222222,0.0460222222222222,0.409244444444444
